node_A,node_B,time_days,city_sex_worker,score,sex_type_A,sex_type_B,sex_type_C
146308,302274,735377,180,1,1,1,1
146850,102405,735377,2,1,1,1,1
130140,314378,735377,2,1,1,1,1
140119,319372,735377,268,1,1,0,-1
141915,208206,735377,88,1,1,1,1
140316,312923,735377,68,1,1,1,1
143068,332094,735377,68,-1,-1,-1,-1
138983,46635,735378,107,-1,0,0,0
145981,340,735378,2,1,1,1,1
140349,332087,735378,2,1,-1,0,1
139996,3322,735378,173,1,1,-1,1
141644,136386,735378,68,-1,0,0,-1
146078,214481,735378,2,1,1,-1,1
142719,233382,735378,2,1,1,0,1
137810,281150,735378,2,1,1,-1,1
140630,301420,735378,2,1,0,0,1
146087,167644,735378,134,1,1,-1,1
137674,262454,735378,259,1,1,0,1
146096,332119,735378,68,1,-1,0,1
146765,297172,735378,2,1,1,-1,1
146881,47828,735378,143,1,1,1,1
134693,3322,735378,173,1,-1,-1,1
146592,324391,735378,271,1,1,1,1
101624,136386,735378,68,1,0,1,0
146933,232158,735379,143,0,1,-1,1
142539,30351,735379,2,1,1,-1,1
138150,93604,735379,2,1,1,0,1
137789,294777,735379,107,1,1,0,1
138623,277071,735379,2,1,1,0,1
143496,320664,735379,94,1,1,0,1
146833,332228,735379,68,1,0,0,1
146612,332230,735379,68,-1,-1,0,-1
146219,331108,735379,107,1,0,1,1
146846,138848,735379,134,-1,0,0,0
146288,332170,735379,2,1,1,0,1
143855,319440,735379,2,1,1,0,0
118198,305429,735379,2,1,1,1,1
146909,313623,735379,56,1,0,1,1
128672,331420,735379,2,1,0,0,1
140707,317201,735379,2,1,1,-1,-1
140707,314050,735379,2,0,1,-1,-1
146842,115165,735379,2,1,1,-1,1
146906,302967,735379,143,-1,1,1,-1
136493,332175,735379,143,1,1,1,1
137976,233335,735379,2,-1,-1,-1,-1
146899,318201,735379,2,1,1,1,1
146897,323483,735379,88,1,1,-1,1
143447,54487,735379,2,1,1,-1,1
143570,319440,735379,2,-1,1,0,-1
146910,233335,735379,2,1,1,0,1
129989,331789,735379,56,1,1,1,1
146917,332247,735379,88,-1,0,0,1
50443,316399,735379,107,-1,0,0,0
146898,46920,735379,134,1,1,0,1
146902,322576,735379,2,1,1,0,0
134544,135553,735379,68,1,1,0,1
146894,205083,735379,2,1,1,1,1
146487,126707,735379,2,1,1,-1,1
146883,264200,735379,81,-1,0,1,1
142213,314124,735379,68,1,0,0,0
146891,205678,735379,134,1,1,0,1
143570,146294,735380,2,1,1,0,1
146924,332270,735380,2,1,0,0,1
146842,253666,735380,2,1,1,-1,1
141322,171811,735380,2,1,1,1,1
140171,37536,735380,2,1,1,0,1
129922,332271,735380,268,1,0,0,0
146931,20002,735380,2,-1,-1,-1,-1
138709,315446,735380,88,1,1,1,1
137674,332329,735380,259,1,1,0,1
146931,327177,735380,2,-1,0,0,0
146918,320106,735380,107,1,0,-1,-1
146939,133832,735380,2,0,0,1,-1
142794,332274,735380,2,1,0,1,1
131397,322671,735380,253,1,0,0,1
143802,215666,735380,2,1,1,1,1
133993,332306,735380,2,1,1,1,-1
143579,330509,735380,2,1,1,1,1
146920,208540,735380,143,1,1,0,1
141340,212425,735380,68,1,1,0,1
93247,332035,735380,143,-1,0,0,0
146921,208540,735380,143,1,1,1,1
104271,320052,735380,2,1,1,-1,1
132600,301658,735380,2,1,1,1,1
134058,56854,735380,134,1,0,0,1
146935,324492,735380,88,1,1,0,1
140591,281702,735380,68,1,1,0,1
143742,42543,735380,2,1,1,1,1
146659,308171,735380,56,-1,-1,-1,-1
137050,20248,735380,134,0,-1,-1,-1
132460,80076,735380,2,1,-1,0,1
140486,39947,735380,81,1,1,0,1
121089,332017,735380,94,-1,1,0,-1
146943,277174,735380,88,0,-1,0,1
146288,245946,735380,2,1,1,1,1
143947,332300,735380,2,1,1,1,1
140486,266445,735380,81,0,1,0,0
146923,331784,735380,2,1,1,1,1
146940,330063,735380,81,1,1,1,1
146925,297705,735380,143,1,1,-1,1
146934,254189,735380,68,1,1,0,1
146923,290860,735380,2,1,1,1,1
145946,234633,735380,2,1,1,1,1
146927,279313,735380,68,1,0,0,1
146979,280495,735381,88,1,1,1,1
146959,332375,735381,68,1,0,-1,1
146958,315500,735381,88,1,0,1,1
142718,332384,735381,259,1,1,0,1
138231,231894,735381,2,1,1,1,1
145804,7809,735381,107,1,0,-1,1
139565,301340,735381,2,1,1,1,1
141997,7809,735381,107,1,0,-1,1
144039,331819,735381,134,1,1,1,1
146518,332317,735381,68,1,1,1,1
146408,10443,735381,2,1,1,1,1
140973,306943,735381,2,1,1,1,1
146798,318749,735381,94,-1,0,0,0
146518,263998,735381,68,-1,0,0,0
82259,106551,735381,88,1,0,1,1
146962,222476,735381,94,1,1,-1,1
146730,10417,735381,2,1,1,-1,1
146951,317554,735381,171,-1,1,1,-1
146155,331957,735381,2,1,0,-1,1
146956,151387,735381,180,1,0,-1,0
146969,283305,735381,107,1,1,-1,1
146931,332428,735381,2,-1,0,0,0
143727,283114,735381,143,1,1,0,1
144045,325294,735381,68,1,-1,-1,1
137789,7809,735381,107,1,1,-1,1
146370,137967,735381,2,1,1,1,1
146288,135507,735381,2,-1,0,1,-1
146984,296768,735381,269,1,0,1,0
126752,315446,735381,88,1,0,-1,1
146933,232158,735381,143,0,1,-1,1
146963,60666,735381,143,1,1,1,0
146964,332387,735381,143,1,1,-1,1
113372,7809,735381,107,1,1,-1,1
146980,215773,735381,134,1,1,0,1
140486,107569,735381,81,-1,0,-1,0
117607,315500,735381,88,0,1,1,0
147739,332402,735381,134,-1,1,-1,-1
33058,320390,735381,94,-1,1,-1,-1
146842,173490,735381,2,1,0,-1,1
146949,293111,735381,2,1,1,1,1
143945,103958,735381,2,-1,1,0,0
128672,289209,735381,2,1,0,0,1
146960,318201,735381,2,1,1,1,1
145946,50230,735381,2,-1,0,0,0
139119,320559,735381,94,0,1,0,-1
146968,332397,735381,2,1,1,-1,1
118198,33454,735381,2,1,1,1,1
143855,332357,735381,2,1,1,-1,1
140565,10254,735381,107,1,1,1,1
146948,46678,735381,2,1,1,0,1
146989,310,735382,2,1,1,1,1
143769,332475,735382,68,-1,1,1,0
115033,31280,735382,94,1,1,0,-1
146130,330519,735382,68,1,0,0,0
146588,319358,735382,2,1,0,-1,1
146843,332431,735382,68,1,1,1,1
146130,332431,735382,68,1,-1,1,1
146086,68965,735382,2,1,1,-1,1
147019,46678,735382,2,1,1,0,1
127013,320390,735382,94,0,1,-1,1
132506,331789,735382,56,1,0,1,1
146968,332416,735382,2,1,1,-1,1
147018,166509,735382,134,1,1,1,1
143823,332459,735382,180,1,1,1,1
146989,133832,735382,2,0,1,0,-1
146760,332459,735382,180,1,1,-1,1
144039,313114,735382,134,1,1,1,1
142736,320152,735382,68,1,1,0,1
146472,332476,735382,68,1,1,-1,0
147005,315446,735382,88,-1,0,-1,1
142267,274768,735382,2,1,1,0,1
146969,331079,735382,107,1,1,-1,1
146518,332468,735382,68,1,1,0,1
146518,49785,735382,68,0,1,-1,-1
142620,332459,735382,180,1,0,-1,0
146842,330,735382,2,1,1,-1,1
147009,309247,735382,88,1,0,1,1
142109,328349,735382,253,1,1,1,1
147014,313773,735382,88,1,0,1,0
142267,330978,735382,2,1,1,-1,1
146090,313114,735382,134,1,1,-1,1
146518,332490,735382,68,1,0,1,1
146988,189774,735382,88,1,1,1,1
146370,282115,735382,2,1,1,1,1
142719,332480,735382,2,1,1,1,1
147739,332402,735382,134,-1,-1,-1,-1
140661,332446,735382,171,1,0,0,1
147020,319509,735382,94,1,1,1,1
147017,267732,735382,56,1,1,0,0
147015,327492,735382,56,-1,1,0,1
140486,320987,735382,81,1,1,0,1
146070,332457,735382,259,-1,-1,-1,-1
118503,332459,735382,56,1,1,0,1
146659,332440,735382,56,-1,-1,-1,-1
142535,332459,735382,180,1,1,1,1
146847,211417,735382,81,0,1,1,-1
138983,46635,735382,107,1,0,0,1
146288,195528,735382,2,1,1,0,1
133374,332459,735382,56,-1,-1,0,0
147003,332371,735382,68,-1,0,1,0
146540,332457,735382,259,-1,1,-1,-1
146259,233042,735382,2,1,1,1,1
143123,34,735383,2,1,1,0,1
147030,176538,735383,94,0,1,-1,-1
147023,46920,735383,134,1,0,0,1
146816,332524,735383,2,1,1,1,1
146365,2563,735383,2,1,1,1,1
123867,216665,735383,143,1,1,0,1
147042,59054,735383,259,1,1,1,1
138187,331789,735383,56,-1,-1,0,-1
143563,200095,735383,134,1,0,0,1
147036,327492,735383,56,1,1,-1,1
139756,255623,735383,107,1,0,1,1
132539,145884,735383,88,1,1,1,1
147032,150747,735383,180,1,0,1,1
147037,5114,735383,2,1,1,1,1
144109,325073,735383,2,1,1,1,1
147025,309247,735383,88,1,0,1,1
147014,327177,735383,88,-1,1,-1,-1
132247,121977,735383,180,1,1,-1,1
132547,47828,735383,143,1,1,-1,1
143999,331028,735383,253,1,1,1,1
147034,332551,735383,68,1,1,1,1
146843,330519,735383,68,1,1,1,1
141172,332536,735383,88,-1,1,0,-1
147038,184266,735383,259,-1,1,-1,-1
146370,134353,735383,2,1,1,1,1
147056,332611,735384,268,1,0,0,1
146259,235082,735384,2,1,1,1,1
140630,101537,735384,2,-1,0,0,0
138983,332575,735384,107,1,1,0,1
142822,332102,735384,180,1,1,1,1
138841,332528,735384,94,1,1,-1,1
142213,149711,735384,68,-1,-1,-1,-1
147049,215952,735384,68,1,-1,1,-1
142719,20938,735384,2,1,1,1,1
146086,302851,735384,2,1,0,0,1
146781,284377,735384,268,0,0,0,0
146781,332581,735384,268,1,1,-1,0
142213,263998,735384,68,-1,0,0,0
137673,295003,735384,269,-1,-1,1,-1
132234,142611,735384,180,1,1,1,1
146401,332483,735385,56,-1,1,-1,-1
146288,279305,735385,2,1,1,0,1
147060,269421,735385,81,1,1,-1,1
147067,277174,735385,88,1,1,0,1
146070,179402,735385,259,-1,0,0,0
146215,332483,735385,56,-1,-1,-1,-1
147064,297333,735385,269,1,1,0,1
147069,234863,735385,107,1,0,1,1
143885,58944,735385,88,1,1,-1,1
147068,314111,735385,2,1,1,1,1
146505,332644,735385,2,1,1,-1,1
142327,71142,735385,2,1,1,1,1
146090,237842,735385,134,1,1,-1,1
143563,313114,735385,134,1,0,0,1
147020,181914,735385,94,0,1,-1,-1
141691,330637,735385,2,1,1,1,1
147038,184266,735385,259,-1,-1,-1,-1
147036,331789,735385,56,-1,0,0,0
143554,332633,735385,88,-1,1,0,0
147097,150524,735386,143,1,0,1,1
147069,332727,735386,107,1,1,1,1
143823,151387,735386,180,1,1,1,0
143544,95212,735386,2,1,1,1,1
137960,134158,735386,2,1,1,1,1
49858,316602,735386,2,-1,0,0,0
126460,267232,735386,2,1,-1,1,1
147075,331957,735386,2,1,1,-1,1
147085,315876,735386,2,1,0,1,1
115531,160441,735386,68,1,1,1,1
147071,332483,735386,56,1,0,1,1
146488,106984,735386,259,1,1,1,1
146453,13331,735386,2,1,0,1,1
147093,332719,735386,268,-1,0,0,0
143914,332743,735386,270,1,1,1,0
140049,317423,735386,143,-1,-1,-1,-1
143068,316602,735386,68,-1,0,0,0
143071,327492,735386,56,1,1,-1,1
136890,332724,735386,2,1,1,1,1
147100,332052,735386,138,1,0,0,-1
139181,332585,735386,88,1,0,1,1
147074,314058,735386,171,1,1,-1,1
146614,242464,735386,253,1,-1,-1,-1
140615,209117,735386,259,-1,-1,0,-1
141461,277071,735386,2,1,-1,1,1
147739,332402,735386,134,-1,-1,-1,-1
146963,58003,735386,143,-1,1,0,0
143098,1603,735386,2,1,1,0,0
143098,283738,735386,2,1,0,0,0
146722,150421,735386,68,1,1,-1,1
146711,183071,735386,107,1,1,-1,1
147046,260088,735386,68,1,1,1,1
146219,332702,735386,107,1,0,1,1
145867,332691,735386,94,1,-1,0,-1
143879,332707,735386,143,1,1,1,1
147083,332688,735386,68,1,0,1,1
147080,332688,735386,68,1,0,0,1
147079,200415,735386,259,1,0,1,1
146219,72193,735386,107,-1,0,1,1
146795,340,735386,2,0,1,1,1
147098,51313,735386,81,1,1,0,1
146757,46678,735386,2,1,1,1,1
129107,316220,735387,68,0,-1,1,-1
147128,262859,735387,2,1,1,-1,1
147127,308371,735387,134,-1,1,-1,1
132301,285646,735387,173,1,0,0,0
146408,332768,735387,2,-1,1,-1,-1
140486,183525,735387,81,1,1,-1,1
147115,210364,735387,269,1,1,0,1
141979,158277,735387,253,0,1,1,-1
140403,48744,735387,253,1,1,1,1
144036,3279,735387,2,1,1,1,1
141915,221353,735387,88,1,1,1,1
147739,332402,735387,134,-1,-1,-1,-1
143579,229842,735387,2,1,1,1,1
129341,308371,735387,134,1,1,-1,1
142719,330150,735387,2,1,0,1,1
142719,160344,735387,2,1,0,1,1
147104,48744,735387,253,1,1,1,1
147106,48744,735387,253,-1,1,1,-1
137149,331028,735387,253,1,1,1,1
143947,110950,735387,2,1,1,0,1
142634,330098,735387,2,1,1,1,1
146758,31752,735387,2,-1,0,0,0
147112,197417,735387,134,1,0,-1,1
146711,171524,735387,107,1,1,-1,1
147116,160009,735387,259,1,1,0,1
144039,308371,735387,134,1,1,1,1
143846,265189,735387,2,1,-1,1,1
147079,200415,735387,259,1,1,1,1
147119,45145,735387,56,-1,1,0,-1
146542,331965,735387,253,1,0,0,0
146130,178891,735387,68,1,-1,1,1
147117,327356,735387,56,1,0,1,1
142213,295900,735387,68,1,1,-1,1
115033,135660,735387,94,1,1,1,1
147115,296768,735388,269,1,1,1,1
147136,332833,735388,2,1,0,0,0
136270,331901,735388,68,1,1,0,0
147739,332402,735388,134,-1,-1,-1,-1
147133,122828,735388,68,1,1,0,1
147144,251841,735388,269,1,1,0,1
140615,302359,735388,259,-1,1,0,1
147130,263998,735388,68,-1,0,0,0
147150,332868,735388,143,1,1,-1,1
147140,318201,735388,2,-1,0,0,0
147142,296768,735388,269,1,1,-1,1
147145,7207,735388,143,0,1,-1,-1
147147,312002,735388,2,1,0,1,1
143295,177706,735388,2,1,-1,1,-1
143918,92443,735388,2,1,1,1,1
144039,330289,735388,134,1,1,1,1
146259,307507,735388,2,1,1,1,1
135574,332836,735388,94,-1,1,-1,1
138837,256175,735388,259,0,1,0,-1
143646,332017,735388,94,-1,0,0,0
142634,59708,735388,2,1,1,1,1
146082,332017,735388,94,0,0,0,0
134915,332866,735388,68,1,1,0,1
129107,162256,735388,68,0,-1,1,-1
143544,294637,735388,2,1,1,1,1
131045,318354,735388,143,1,1,-1,1
110801,116209,735388,2,1,1,1,1
147149,324757,735388,81,1,1,0,1
141891,1627,735388,2,1,1,-1,1
140130,320149,735388,259,1,1,1,1
147152,295021,735388,2,1,1,1,1
143895,162494,735388,2,1,0,0,1
142634,327177,735388,2,0,-1,-1,1
147093,332831,735388,268,-1,0,0,0
146408,10443,735389,2,1,1,0,1
147165,332524,735389,2,1,1,1,1
146824,330925,735389,259,1,0,1,1
142213,12129,735389,68,1,1,1,1
147174,332489,735389,2,1,1,-1,1
147739,332402,735389,134,-1,-1,-1,-1
147739,178136,735389,134,-1,-1,-1,-1
147091,305721,735389,2,1,1,-1,1
147159,256606,735389,268,1,1,-1,-1
143923,98298,735389,107,1,1,1,1
147181,50106,735389,2,1,1,-1,1
147156,142045,735389,253,1,0,1,1
146053,325069,735389,180,1,1,-1,1
147163,46678,735389,2,1,1,0,1
147167,110791,735389,259,1,0,1,1
147170,61427,735389,143,1,1,0,-1
147155,329058,735389,173,1,1,0,1
147187,332715,735389,81,1,1,-1,1
132506,221921,735389,56,1,1,1,-1
147009,162468,735389,88,1,1,1,1
74785,12165,735389,94,-1,1,1,-1
136181,331789,735389,56,1,1,1,1
147183,306483,735389,2,-1,0,-1,-1
147168,110791,735389,259,1,1,1,1
147164,317554,735389,171,1,1,0,1
146144,161767,735389,2,1,1,-1,1
118068,61383,735389,2,1,0,1,0
147184,267321,735389,94,1,1,1,1
146842,332898,735389,2,1,1,-1,1
143515,212953,735389,180,1,0,0,0
137410,317162,735389,143,1,1,0,0
146598,332899,735389,171,1,0,0,1
146816,323999,735389,2,1,0,1,1
147023,6750,735389,134,1,1,-1,1
143802,325073,735389,2,1,1,1,1
145799,330355,735389,2,1,1,1,1
147176,332391,735389,68,1,0,0,0
147157,297038,735389,180,1,0,1,1
147169,332913,735389,269,1,1,0,1
147179,332942,735389,171,-1,0,0,0
143855,133640,735389,2,1,1,0,1
135467,194324,735389,173,1,-1,1,-1
146130,332900,735389,68,1,1,1,1
147158,324496,735389,94,1,1,1,1
144039,313114,735389,134,1,1,1,1
140337,283135,735390,180,1,1,0,1
147194,332086,735390,2,1,1,1,1
143918,91641,735390,2,1,1,1,1
146988,332967,735390,88,1,1,1,1
146659,332337,735390,56,-1,-1,-1,-1
146816,332086,735390,2,1,0,1,1
135231,135197,735390,81,1,1,1,1
146130,135691,735390,68,1,1,0,1
146843,49785,735390,68,0,1,0,0
145867,332836,735390,94,1,1,-1,-1
117461,193893,735390,88,1,1,1,1
147202,265506,735390,259,1,0,0,0
147739,332402,735390,134,-1,-1,-1,-1
127332,332043,735390,68,1,1,-1,-1
142109,275596,735390,253,1,0,0,1
143544,95212,735390,2,1,1,1,1
146846,327532,735390,134,1,1,1,1
147203,329767,735390,253,1,0,0,1
145804,43056,735390,107,1,1,0,1
143879,332963,735390,143,1,1,1,1
147198,251269,735390,2,-1,1,0,1
132234,121977,735390,180,1,1,1,1
143295,304823,735390,2,-1,1,0,-1
143918,91641,735390,2,1,1,1,1
140403,329767,735391,253,1,0,1,1
140403,333041,735391,253,1,0,0,1
146107,312426,735391,68,1,-1,1,0
140403,333037,735391,253,1,-1,0,1
140403,332943,735391,253,1,-1,0,1
146540,315523,735391,259,1,1,0,1
146070,315523,735391,259,-1,0,0,-1
147205,280224,735391,171,1,0,0,1
137723,325713,735391,2,1,1,1,1
143999,333060,735391,253,1,0,1,-1
146411,331965,735391,253,1,0,0,0
146376,71142,735391,2,1,-1,-1,1
147210,333054,735391,259,-1,-1,-1,-1
147215,332917,735391,2,1,1,-1,1
146898,27293,735391,134,1,1,-1,1
126580,332973,735391,68,1,0,-1,1
146898,260092,735391,134,1,1,0,1
146898,6750,735391,134,1,1,0,1
143846,328489,735391,2,1,0,1,1
147216,121732,735391,81,1,1,1,1
146909,129922,735391,56,1,1,1,1
87405,329802,735391,143,-1,0,-1,-1
146757,294129,735391,2,1,1,1,1
146587,6750,735391,134,1,1,-1,1
146086,131282,735391,2,1,1,0,1
147091,304604,735392,2,1,1,0,1
147091,333097,735392,2,-1,-1,-1,-1
127946,308199,735392,171,1,1,1,1
146991,333094,735392,269,0,0,0,0
146891,223939,735392,134,1,1,-1,-1
122154,333125,735392,138,1,1,1,1
146591,161697,735392,259,1,1,1,1
146365,212307,735392,2,1,1,1,1
147224,163204,735392,94,-1,0,0,0
147091,130386,735392,2,1,0,-1,1
146730,30351,735392,2,1,1,-1,1
146989,324269,735392,2,1,1,-1,1
137335,314670,735392,2,1,0,-1,1
147152,301408,735392,2,1,1,1,1
143999,323599,735392,253,1,0,0,0
147091,151391,735392,2,1,1,-1,1
147091,145079,735392,2,1,1,-1,1
147219,317439,735392,259,1,0,0,0
141030,333122,735392,270,0,0,0,0
126580,332973,735392,68,1,1,-1,1
147234,288837,735393,269,1,0,-1,1
147245,265730,735393,88,0,0,-1,-1
147250,333193,735393,143,1,1,1,1
146846,138848,735393,134,-1,0,0,0
143879,7982,735393,143,1,1,1,0
146070,113379,735393,259,-1,0,0,-1
147091,332066,735393,2,1,1,0,1
147241,49289,735393,88,1,1,-1,1
147244,288961,735393,180,1,0,1,1
143924,288837,735393,269,1,1,1,1
147205,325493,735393,171,1,0,0,1
147069,72193,735393,107,1,1,1,1
143885,333181,735393,88,1,1,-1,1
146002,67433,735393,2,1,1,-1,1
147251,72421,735393,107,1,1,-1,1
146370,331182,735393,2,1,1,1,1
101394,306970,735393,143,-1,1,0,-1
146717,331995,735393,107,1,1,-1,1
147237,299820,735393,81,1,1,1,1
142794,29812,735393,2,0,1,-1,1
146902,259738,735393,2,1,0,0,0
126580,332973,735393,68,1,0,1,1
147233,333138,735393,259,1,0,0,0
146570,304073,735393,2,1,1,1,1
147239,238166,735393,259,1,1,0,1
146570,235601,735393,2,1,1,1,1
147238,333148,735393,270,1,0,1,1
139356,294397,735393,180,0,0,1,-1
147112,331819,735393,134,1,1,1,1
140486,330726,735393,81,1,1,1,1
146086,14570,735393,2,1,1,0,1
143742,75055,735393,2,1,0,0,1
145873,277174,735393,88,1,1,0,1
146805,227270,735393,180,1,1,0,1
147231,268860,735393,253,1,1,-1,1
147242,317554,735393,171,-1,-1,-1,-1
143594,33454,735394,2,1,0,-1,1
98325,267268,735394,81,1,1,1,1
146570,307507,735394,2,1,1,1,1
142109,246554,735394,253,1,1,-1,1
138386,333226,735394,180,-1,1,-1,1
146778,121977,735394,180,1,1,1,1
138926,323681,735394,68,1,1,0,1
147256,329767,735394,253,-1,0,-1,-1
143939,281697,735394,259,-1,1,0,-1
147267,24207,735394,56,1,1,-1,1
146667,56405,735394,2,1,1,0,1
144039,138848,735394,134,1,1,1,0
123728,281697,735394,259,1,1,0,1
146989,224400,735394,2,1,1,0,-1
146086,135826,735394,2,1,1,-1,1
147020,236929,735394,94,1,1,1,1
143346,333063,735394,56,-1,1,0,-1
144109,330509,735394,2,1,0,-1,0
144103,333251,735394,268,1,0,1,0
141322,257237,735394,2,1,1,1,1
98325,132469,735394,81,1,0,1,1
147260,333194,735394,259,1,0,0,0
147215,327177,735394,2,-1,0,0,0
146414,236929,735394,143,0,0,-1,1
146923,224400,735394,2,1,1,1,1
143823,121977,735394,180,1,1,-1,1
147274,236929,735394,94,-1,1,0,1
147268,281697,735394,259,1,1,0,1
147265,333228,735394,94,1,1,0,1
143656,333255,735394,81,1,0,-1,1
147279,256175,735394,259,-1,1,0,-1
147255,42292,735394,143,-1,1,-1,-1
138224,333322,735395,56,-1,0,0,0
146130,333278,735395,68,1,1,1,1
146659,333322,735395,56,-1,1,-1,-1
147283,236936,735395,143,1,1,-1,1
122862,327939,735395,81,1,0,1,0
146667,193013,735395,2,1,1,0,1
147098,324830,735395,81,0,-1,1,-1
146518,332704,735395,68,1,1,0,1
145814,61109,735395,88,1,0,0,0
146737,274883,735395,68,1,1,0,1
146408,282450,735395,2,1,1,1,1
143496,259747,735395,94,-1,1,0,1
147298,333321,735395,173,1,0,0,1
147091,302171,735395,2,1,1,-1,1
146843,333334,735395,68,1,1,1,1
140936,333290,735395,68,1,1,0,1
147305,98278,735395,268,1,1,-1,1
147020,55084,735395,94,-1,1,0,1
146960,318201,735395,2,1,1,0,1
143885,239218,735395,88,1,1,-1,1
147306,205696,735395,2,1,0,0,1
147152,313294,735395,2,1,1,1,1
141104,333322,735395,56,1,1,0,1
109934,333333,735395,253,1,1,0,1
142146,332794,735395,134,1,1,1,1
146854,257749,735395,2,1,1,0,1
147152,294745,735395,2,1,1,1,1
146659,127228,735395,56,1,1,0,1
143579,269023,735395,2,1,1,1,1
147307,333336,735395,2,-1,-1,-1,-1
147288,61109,735395,88,0,1,1,1
147301,309247,735395,88,1,0,1,1
146757,329404,735395,2,-1,0,0,0
133955,324312,735395,81,1,1,1,1
147091,130613,735395,2,1,1,0,1
147203,333291,735395,253,-1,1,0,-1
146096,83946,735395,68,1,0,0,0
144039,130839,735395,134,-1,0,0,0
147297,333317,735395,81,1,1,-1,0
146898,262703,735396,134,1,1,-1,1
137951,229001,735396,143,1,0,0,0
137951,232158,735396,143,-1,-1,-1,1
146389,33454,735396,2,1,1,1,1
136614,314259,735396,68,1,-1,0,1
140171,2276,735396,2,1,1,0,1
147314,6750,735396,134,1,1,1,1
147115,332772,735396,269,1,1,-1,1
147309,21518,735396,134,1,1,0,1
55366,333353,735396,94,-1,0,0,0
147312,8372,735396,2,1,0,1,1
146730,147084,735396,2,1,1,-1,1
123867,332952,735396,143,1,1,0,0
143918,333339,735396,2,1,1,1,1
147318,325961,735396,253,1,-1,-1,1
146846,69486,735396,134,1,1,1,-1
147241,332342,735396,88,1,1,-1,1
147310,317007,735396,259,1,0,-1,1
143496,320664,735396,94,1,1,-1,1
143544,295116,735396,2,1,1,1,1
147231,299389,735396,253,1,1,-1,1
142109,229742,735396,253,1,0,1,1
132301,53104,735396,173,1,1,-1,1
145867,333353,735396,94,1,-1,-1,-1
146989,330,735396,2,1,1,1,1
140789,229001,735396,143,1,1,1,1
143563,130839,735397,134,1,-1,-1,1
143295,275373,735397,2,1,-1,1,-1
146659,332907,735397,56,1,0,-1,1
143563,313114,735397,134,1,-1,-1,1
147341,331919,735397,259,1,0,0,1
146155,331957,735397,2,1,1,-1,1
146587,215773,735397,134,-1,1,0,1
147344,323763,735397,253,1,0,1,1
147326,333008,735397,269,1,0,1,0
143999,333390,735397,253,1,1,1,1
146923,331456,735397,2,1,1,1,1
146898,260092,735397,134,0,1,-1,0
146899,318201,735397,2,1,1,1,1
144039,69486,735397,134,1,0,1,1
147342,325562,735397,2,1,0,0,1
144121,265506,735397,259,1,1,1,0
143664,115980,735397,2,1,1,-1,1
147241,49289,735397,88,1,0,0,0
144039,313114,735397,134,1,1,1,1
144052,45358,735397,143,-1,1,-1,1
147340,263998,735397,68,1,0,1,1
122032,163853,735397,81,1,0,0,0
133993,42479,735397,2,1,1,1,1
140565,322300,735397,107,1,0,0,1
137046,325253,735397,2,1,0,0,1
147157,212953,735397,180,1,1,1,1
138815,333443,735398,81,1,1,-1,1
147353,333444,735398,269,0,-1,1,-1
141682,297333,735398,269,-1,1,0,-1
146982,150179,735398,68,1,1,0,-1
138224,333437,735398,56,1,1,0,1
146737,331795,735398,68,1,1,0,0
146587,228192,735398,134,1,1,-1,1
147356,333449,735398,2,1,1,-1,-1
147064,298564,735398,269,1,1,0,1
142150,155752,735398,56,1,1,1,1
147365,333444,735398,269,1,0,0,-1
147365,333444,735398,269,1,1,0,-1
147366,316212,735398,68,-1,0,1,-1
147360,316049,735398,2,1,1,1,0
147301,21114,735398,88,1,1,1,1
33393,279305,735398,2,1,1,1,1
136596,73186,735398,2,1,-1,0,0
147023,27293,735398,134,1,1,-1,1
147001,257265,735398,143,-1,-1,0,1
147362,251351,735398,88,1,0,1,1
146659,333437,735398,56,-1,-1,-1,-1
146659,333437,735398,56,-1,0,0,0
126580,333188,735398,68,1,0,1,1
147314,276551,735398,134,0,1,0,1
139217,307774,735398,143,1,0,0,1
145821,333445,735398,88,1,1,0,1
147368,79304,735398,143,1,1,1,1
139692,325713,735398,94,1,1,1,1
147364,27293,735398,134,1,1,1,1
146219,72421,735398,107,1,0,0,0
